1193,4.1,(तैलम्),तैल{नपुं;1;एक},"తైలము, నూనె",
1194,5.1,तिक्तम्,तिक्त{नपुं;1;एक},చేదు రసము,
1195,6.1,कृमि-,कृमि,కృమి రోగము,
1196,6.2,कुष्ठ-,कुष्ठ,"కుష్ఠము,చర్మ రోగము",
1197,6.3,कफ-,कफ,కఫము,
1198,6.4,प्रणुत्,प्रणुद्{नपुं;1;एक},పోగొట్టును,
1199,7.1,(च),च{अव्य},మరియు,
1200,8.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1201,9.1,.,-,,
1202,1.1,उमा-,उमा,అగసి(అతసీ),
1203,1.2,कुसुम्भ-,कुसुम्भ,కుసుమ,
1204,1.3,जम्,ज{नपुं;1;एक},నుండి తీసిన ,
1205,2.1,च,च{अव्य},మరియు,
1206,3.1,(तैलम्),तैल{नपुं;1;एक},"తైలము, నూనె",
1207,4.1,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణ వీర్యము,
1208,5.1,त्वक्-,त्वच्,చర్మ,
1209,5.2,दोष-,दोष,దోషము,
1210,5.3,कफ-,कफ,కఫము,
1211,5.4,पित्त-,पित्त,పిత్తము,
1212,5.5,कृत्,कृत्{नपुं;1;एक},కలిగించును,
1213,6.1,(च),च{अव्य},మరియు,
1214,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1215,8.1,.,-,,
1216,1.1,वसा,वसा{स्त्री;1;एक},వసా,
1217,2.1,मज्जा,मज्जा{स्त्री;1;एक},మజ్జా,
1218,3.1,च,च{अव्य},మరియు,
1219,4.1,वात-,वात(वा1;क्त;अदादिः),వాతమును,
1220,4.2,घ्नौ,घ्न{पुं;1;द्वि},హరించును,
1221,5.1,बल-,बल,బలము,
1222,5.2,पित्त-,पित्त,పిత్తము,
1223,5.3,कफ-,कफ,కఫమును ,
1224,5.4,प्रदौ,प्रद{पुं;1;द्वि},కలిగించును,
1225,6.1,मांस-,मांस,(ఏ ప్రాణి)మాంసము,
1226,6.2,अनुग-,अनुग,నుండి తీసిన ,
1227,6.3,स्वरूपौ,स्वरूप{पुं;1;द्वि},(మాంస)గుణములే,
1228,7.1,च,च{अव्य},మరియు,
1229,8.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1230,10.1,मेदः,मेद{नपुं;2;एक},మేదస్సు,
1231,11.1,अपि,अपि{अव्य},కూడా,
1232,12.1,तौ,तद्{सर्वनाम;पुं;2;द्वि},ఆ (వసా మజ్జాదుల),
1233,13.1,इव,इव{अव्य},(గుణము)వలె,
1234,14.1,.,-,,
1235,9.1,विद्यात्,विद्1{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः},తెలుసుకోవాలి,
1236,1.1,(युक्त्या),युक्ति{स्त्री;3;एक},యుక్తితో,
1237,10.1,सरम्,सर{नपुं;1;एक},సరం,
1238,11.1,स-,स,,
1239,11.2,कषायम्,कषाय{नपुं;1;एक},కషాయ రసము,
1240,12.2,आरोग्य-,आरोग्य,ఆరోగ్యము,
1241,12.3,प्रतिभा-,प्रतिभा,బుద్ధి వికాసము,
1242,12.4,वर्ण-,वर्ण,వర్ణము(మేని ఛాయ),
1243,12.5,कृत्,कृत्{नपुं;1;एक},కలిగించును,
1244,13.1,स्वर-,स्वर,మంచి కంఠ స్వరము,
1245,14.1,लघु,लघु{नपुं;1;एक},లఘువు,
1246,15.1,(च),च{अव्य},మరియు,
1247,16.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1248,17.1,.,-,,
1249,2.1,(पीतम्),पीत{नपुं;1;एक},తాగిన,
1250,3.1,दीपनम्,दीपन{नपुं;1;एक(दीप्1;ल्युट्;दिवादिः)},అగ్ని ని పెంచును,
1251,4.1,रोचनम्,रोचन{नपुं;1;एक(रुच्1;ल्युट्;भ्वादिः)},రుచిని పుట్టించును,
1252,5.1,मद्यम्,मद्य{नपुं;1;एक},మద్యము,
1253,6.1,तीक्ष्ण-,तीक्ष्ण,తీక్ష్ణము,
1254,6.2,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణ వీర్యము,
1255,7.1,तुष्टि-,तुष्टि,మనస్సునకు సంతోషము,
1256,7.2,पुष्टि-,पुष्टि,శరీరమునకు పుష్టిని,
1257,7.3,दम्,द{नपुं;1;एक},ఇచ్చును,
1258,8.1,स-,स,,
1259,8.2,स्वादु-,स्वादु,తీపి,
1260,8.3,तिक्त-,तिक्त,చేదు,
1261,8.4,कटुकम्,कटुक{नपुं;1;एक},కారం,
1262,9.1,अम्ल-,अम्ल,అమ్ల,
1263,9.2,पाक-,पाक,విపాకము,
1264,9.3,रसम्,रस{नपुं;1;एक},రసము,
1265,1.1,नष्ट-,नष्ट(णश्1;क्त;दिवादिः),లోపించిన,
1266,1.2,निद्रा-,निद्रा,నిద్ర గలవారికి,
1267,1.3,अति-,अति,అతి,
1268,1.4,निद्रेभ्यः,निद्र{पुं;4;बहु},నిద్ర గలవారికి,
1269,10.1,पीतम्,पीत{नपुं;1;एक},తాగిన,
1270,11.1,(च),च{अव्य},మరియు,
1271,12.1,(तत्),तद्{नपुं;1;एक},దాని,
1272,13.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1273,14.1,.,-,,
1274,2.1,हितम्,हित{नपुं;1;एक(धा1;क्त;जुहोत्यादिः)}/हित{नपुं;2;एक(धा1;क्त;जुहोत्यादिः)}/हित{पुं;2;एक(हि1;क्त;स्वादिः)}/हित{नपुं;1;एक(हि1;क्त;स्वादिः)},హితకరము,
1275,3.1,पित्त-,पित्त,పిత్త,
1276,3.2,अस्र-,अस्र,రక్తమును,
1277,3.3,दूषणम्,दूषण{नपुं;1;एक},దూషింప చేయును,
1278,4.1,कृश-,कृश,కృశ శరీరులకు,
1279,4.2,स्थूल-,स्थूल,స్థూల శరీరులకి,
1280,4.3,हितम्,हित{नपुं;1;एक(धा1;क्त;जुहोत्यादिः)},హితకరము,
1281,5.1,रूक्षम्,रूक्ष{नपुं;1;एक},రూక్షము,
1282,6.1,सूक्ष्मम्,सूक्ष्म{नपुं;1;एक},సూక్ష్మము(సూక్ష్మ స్రోతస్సులలో వ్యాప్తి చెందునది),
1283,7.1,स्रोतः-,स्रोतस्,స్రోతస్సులను,
1284,7.2,विशोधनम्,विशोधन{नपुं;1;एक(वि_शुध्1;ल्युट्;दिवादिः)},శుద్ధి చేయును,
1285,8.1,वात-,वात(वा1;क्त;अदादिः),వాతము,
1286,8.2,श्लेष्म-,श्लेष्मन्,"శ్లేష్మము,కఫము",
1287,8.3,हरम्,हर{नपुं;1;एक},హరించును,
1288,9.1,युक्त्या,युक्ति{स्त्री;3;एक},యుక్తితో సేవించనచో,
1289,1.1,विषवत्,विष{मतुप्;नपुं;1;एक},విషము వలె ,
1290,2.1,अन्यथा,अन्यथा{अव्य},లేదా( యుక్తి రహితముగా సేవించనచో),
1291,3.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1292,4.1,.,-,,
1293,1.1,गुरु,गुरु{नपुं;1;एक},"గురు, చిరకాలమునకు జీర్ణమగునది",
1294,10.1,अन्यथा,अन्यथा{अव्य},వ్యతిరేక గుణములు కలది,
1295,11.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1296,12.1,.,-,,
1297,2.1,तद्,तद्{सर्वनाम;नपुं;1;एक},"అక్కడ,అప్పుడు",
1298,3.1,दोष-,दोष,దోషములను,
1299,3.2,जननम्,जनन{नपुं;1;एक},కలిగించును,
1300,4.1,(च),च{अव्य्},మరియు,
1301,5.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1302,6.1,नवम्,नव{नपुं;1;एक},కొత్త,
1303,7.1,(मद्यम्),मद्य{नपुं;1;एक},మద్యము,
1304,8.1,जीर्णम्,जीर्ण{नपुं;1;एक},పాతబడిన మద్యము,
1305,9.1,अतः,अतः{अव्य},,
1306,1.1,(मद्यम्),मद्य{नपुं;1;एक},మద్యము,
1307,10.1,अत्यर्थ-,अत्यर्थ,అత్యంత,
1308,10.2,तीक्ष्ण-,तीक्ष्ण,తీక్ష్ణము,
1309,10.3,मृदु,मृदु{नपुं;1;एक},మృదువు,
1310,11.1,अल्प-,अल्प,అల్ప,
1311,11.2,सम्भारम्,सम्भार{नपुं;1;एक},సంభారములతో చేసిన మద్యము,
1312,12.1,कलुषम्,कलुष{नपुं;1;एक},స్వచ్ఛము కాని,
1313,13.1,(मद्यम्),मद्य{नपुं;1;एक},మద్యము,
1314,14.1,न,न{अव्य},కాదు,
1315,15.1,(पेयम्),पेय{नपुं;1;एक(पा2;यत्;अदादिः)},"పాన యోగ్యము, తాగదగినది",
1316,16.1,च,च{अव्य},మరియు,
1317,17.1,.,-,,
1318,2.1,पेयम्,पेय{नपुं;1;एक(पा2;यत्;अदादिः)},"పాన యోగ్యము, తాగదగినది",
1319,3.1,न,न{अव्य},కాదు,
1320,4.1,उष्ण-,उष्ण,ఉష్ణ ,
1321,4.2,उपचारेण,उपचार{पुं;3;एक},ఉపచారములు(ఆహారపానీయాదులు),
1322,5.1,न,न{अव्य},కాదు,
1323,6.1,विरिक्त-,विरिक्त(वि_रिच्1;क्त;रुधादिः),విరేచనము చేసుకొనిన వాడు,
1324,6.2,क्षुध-,-क्षुध,ఆకలి చే,
1325,6.3,आतुरैः,आतुर{पुं;3;बहु},పీడితుడు,
1326,7.1,(च),च{अव्य्},మరియు,
1327,8.1,.,-,,
1328,9.1,न,न{अव्य},,
1329,1.1,गुल्म-,गुल्म,గుల్మ రోగము,
1330,1.2,उदर-,उदर,ఉదర రోగము,
1331,1.3,अर्शः-,अर्शस्,"అర్శస్సు,మొలలు",
1332,1.4,ग्रहणी-,ग्रहणी,గ్రహణీ రోగము,
1333,1.5,शोष-,शोष,శోష,
1334,1.6,हृत्,हृद्{नपुं;1;एक},హరించును,
1335,2.1,स्नेहनी,स्नेहनी{स्त्री;1;एक},దేహమున స్నిగ్ధ గుణమును కలిగించును,
1336,3.1,गुरुः,गुरु{पुं;1;एक},గురు,
1337,4.1,सुरा,सुरा{स्त्री;1;एक},సురా,
1338,5.1,अनिल-,अनिल,వాతమును,
1339,5.2,घ्नी,घ्नी{स्त्री;1;एक},హరించును,
1340,6.1,मेदः-,मेदस्,మేదస్సు,
1341,6.2,असृक्-,असृज्,రక్త,
1342,6.3,स्तन्य-,स्तन्य,స్తన్యము(చనుపాలు),
1343,6.4,मूत्र-,मूत्र,మూత్రము,
1344,6.5,कफ-,कफ,కఫము,
1345,6.6,आवहा,आवहा{स्त्री;1;एक},కలిగించును,
1346,7.1,(च),च{अव्य},మరియు,
1347,8.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1348,9.1,.,-,,
1349,1.1,तत्-,तत्,ఆ(సురా యొక్క),
1350,1.2,गुणा,गुणा{स्त्री;1;एक},గుణము,
1351,10.1,शूल-,शूल,"శూల,",
1352,10.2,कास-,कास,దగ్గు,
1353,10.3,वमि-,वमि,వాంతి,
1354,10.4,श्वास-,श्वास,ఆయాసము,
1355,10.5,विबन्ध-,विबन्ध,విబంధము(వాతావరోధము),
1356,10.6,आध्मान-,आध्मान,ఆధ్మానము,
1357,10.7,पीनसान्,पीनस{पुं;2;बहु},జలుబులను,
1358,11.1,.,-,,
1359,2.1,वारुणी,वारुणी{स्त्री;1;एक},వారుణీ మద్యము(శ్వేత సురా),
1360,3.1,हृद्या,हृद्या{स्त्री;1;एक},హృద్యము,
1361,4.1,लघु-,लघु,లఘువు,
1362,4.2,तीक्ष्णा,तीक्ष्णा{स्त्री;1;एक},తీక్ష్ణము,
1363,5.1,(च),च{अव्य्},మరియు,
1364,6.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1365,7.1,.,-,,
1366,8.1,निहन्ति,नि_हन्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},హరించును,
1367,9.1,च,च{अव्य},మరియు,
1368,1.1,न,न{अव्य},కాదు,
1369,2.1,अति-,अति,అత్యంత,
1370,2.2,तीव्र-,तीव्र,"తీవ్ర, మిక్కిలి",
1371,2.3,मदा,मदा{स्त्री;1;एक},మదమును,
1372,3.1,लघ्वी,लघ्वी{स्त्री;1;एक},లఘు,
1373,4.1,पथ्या,पथ्या{स्त्री;1;एक},పథ్యము,
1374,5.1,बैभीतकी,बैभीतकी{स्त्री;1;एक},తానికాయ తో చేసిన,
1375,6.1,सुरा,सुरा{स्त्री;1;एक},సురా,
1376,7.1,(च),च{अव्य},మరియు,
1377,8.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1378,9.1,.,-,,
1379,1.1,सा,तद्{सर्वनाम;स्त्री;1;एक},తానికాయ సురా,
1380,2.1,व्रणे,व्रण{पुं;7;एक},వ్రణములో,
1381,3.1,पाण्डु-,पाण्डु,పాండు ,
1382,3.2,आमये,आमय{पुं;7;एक},రోగములో,
1383,4.1,कुष्ठे,कुष्ठ{पुं;7;एक},"కుష్ఠములో,చర్మ రోగములో",
1384,5.1,न,न{अव्य},,
1385,6.1,च,च{अव्य},మరియు,
1386,7.1,अत्यर्थम्,अत्यर्थम्{अव्य},మిక్కిలి ,
1387,8.1,विरुध्यते,वि_रुध्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;रुधादिः},నిషేధింపబడలేదు,
1388,9.1,.,-,,
1389,1.1,विष्टम्भिनी,विष्टम्भिन्{स्त्री;1;एक},విష్టంభి(మలబంధము కలిగించును),
1390,2.1,यवसुरा,यवसुरा{स्त्री;1;एक},యవసురా,
1391,3.1,गुर्वी,गुर्वी{स्त्री;1;एक},గురువుగ ,
1392,4.1,रूक्षा,रूक्षा{स्त्री;1;एक},రూక్షముగ,
1393,5.1,त्रिदोष-,त्रिदोष,మూడు దోషములు,
1394,5.2,ला,ल{स्त्री;1;एक},కలిగించునది,
1395,6.1,(च),च{अव्य},మరియు,
1396,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1397,8.1,.,-,,
1398,1.1,यथा,यथा{अव्य},,
1399,10.1,च,च{अव्य},మరియు,
1400,11.1,हन्ति,हन्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},హరించును,
1401,12.1,गुल्म-,गुल्म,గుల్మ రోగము,
1402,12.2,कृमि-,कृमि,కృమి రోగము,
1403,12.3,प्लीह्नः,प्लीहन्{पुं;1;एक},ప్లీహ రోగము,
1404,13.1,कषाय-,कषाय,కషాయ రసము,
1405,13.2,कटु-,कटु,"కారం, కటు రసము",
1406,13.3,वात-,वात(वा1;क्त;अदादिः),వాతమును,
1407,13.4,लः,लस{पुं;1;एक},చేయును,
1408,14.1,.,-,,
1409,2.1,द्रव्य-,द्रव्य,ద్రవ్య,
1410,2.2,गुणः,गुण{पुं;1;एक},గుణము,
1411,3.1,अरिष्टः,अरिष्ट{पुं;1;एक},అరిష్ట మను మద్యము,
1412,4.1,सर्व-,सर्व,అన్ని,
1413,4.2,मद्य-,मद्य,మద్య ,
1414,4.3,गुण-,गुण,గుణము,
1415,4.4,अधिकः,अधिक{पुं;1;एक},అధికముగ,
1416,5.1,च,च{अव्य},మరియు,
1417,6.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1418,7.1,.,-,,
1419,8.1,सः,तद्{सर्वनाम;पुं;1;एक},,
1420,9.1,ग्रहणी-,ग्रहणी,గ్రహణీ రోగము,
1421,9.2,पाण्डु-,पाण्डु,పాండు ,
1422,9.3,कुष्ठ-,कुष्ठ,"కుష్ఠము,చర్మ రోగము",
1423,9.4,अर्शः-,अर्शस्,"అర్శస్సు,మొలలు",
1424,9.5,शोफ-,शोफ,"శోఫ, వాపు",
1425,9.6,शोष-,शोष,శోష,
1426,9.7,उदर-,उदर,ఉదర రోగము,
1427,9.8,ज्वरान्,ज्वर{पुं;2;बहु},జ్వరములను,
1428,1.1,मार्द्वीकम्,मार्द्वीक{नपुं;1;एक},ద్రాక్ష రసము నుండి చేసిన మద్యము,
1429,10.1,पाण्डु-,पाण्डु,పాండు ,
1430,10.2,मेह-,मेह,ప్రమేహము,
1431,10.3,अर्शः-,अर्शस्,"అర్శస్సు,మొలలు",
1432,10.4,कृमि-,कृमि,కృమి రోగమును ,
1433,10.5,नाशनम्,नाशन{नपुं;1;एक},నాశనము చేయును,
1434,11.1,च,च{अव्य},మరియు,
1435,12.1,भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1436,13.1,.,-,,
1437,2.1,(मद्यम्),मद्य{नपुं;1;एक},మద్యము,
1438,3.1,लेखनम्,लेखन{नपुं;1;एक(लिख्1;ल्युट्;तुदादिः)},లేఖనము(ధాతువులలో లీనమైన మలములను శోధించేది),
1439,4.1,हृद्यम्,हृद्य{नपुं;1;एक},హృద్యము,
1440,5.1,न,न{अव्य},కాదు,
1441,6.1,अति-,अति,"అతి, అత్యంత",
1442,6.2,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణము,
1443,7.1,मधुरम्,मधुर{नपुं;1;एक},మధురము,
1444,8.1,सरम्,सर{नपुं;1;एक},సరము,
1445,9.1,अल्प-,अल्प,అల్ప,
1446,9.2,पित्त-,पित्त,పిత్తము,
1447,9.3,अनिलम्,अनिल{नपुं;1;एक},వాతము,
1448,1.1,अस्मात्,इदम्{सर्वनाम;नपुं;5;एक},,
1449,2.1,अल्प-,अल्प,అల్ప,
1450,2.2,अन्तर-,अन्तर,,
1451,2.3,गुणम्,गुण{नपुं;1;एक},గుణము,
1452,3.1,खार्जूरम्,खार्जूर{नपुं;1;एक},ఖర్జూర మద్యము,
1453,4.1,वातलम्,वातल{नपुं;1;एक},వాతము చేయును,
1454,5.1,गुरु,गुरु{नपुं;1;एक},"గురు, చిరకాలమునకు జీర్ణమగునది",
1455,6.1,(च),च{अव्य},మరియు,
1456,7.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1457,8.1,.,-,,
1458,1.1,शार्करः,शार्कर{पुं;1;एक},శర్కరా మద్యము,
1459,2.1,सुरभिः,सुरभि{पुं;1;एक},సుగంధముగ,
1460,3.1,स्वादु-,स्वादु,మధురము,
1461,3.2,हृद्यः,हृद्य{पुं;1;एक},హృద్యము,
1462,4.1,न,न{अव्य},కాదు,
1463,5.1,अति-,अति,అతి,
1464,5.2,मदः,मद{पुं;1;एक},మదకారి,
1465,6.1,लघुः,लघु{पुं;1;एक},లఘు,
1466,7.1,(च),च{अव्य},మరియు,
1467,8.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1468,9.1,.,-,,
1469,1.1,सृष्ट-,सृष्ट(सृज्2;क्त;तुदादिः),బయలుపరచును,
1470,1.2,मूत्र-,मूत्र,మూత్రము,
1471,1.3,शकृत्-,शकृत्,మలము,
1472,1.4,वातः,वात{पुं;1;एक(वा1;क्त;अदादिः)},వాతము,
1473,2.1,गौडः,गौड{पुं;1;एक},గౌడ(గుడ/బెల్లము సంబంధ) మద్యము,
1474,3.1,तर्पण-,तर्पण,"తర్పణము, తృప్తినిచ్చునది",
1475,3.2,दीपनः,दीपन{पुं;1;एक},అగ్ని దీప్తి కలిగించును,
1476,4.1,(च),च{अव्य},మరియు,
1477,5.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1478,6.1,.,-,,
1479,1.1,वात-,वात(वा1;क्त;अदादिः),వాతము,
1480,1.2,पित्त-,पित्त,పిత్తము,
1481,1.3,करः,कर{पुं;1;एक},"కరము, కారకము",
1482,2.1,सीधुः,सीधु{पुं;1;एक},సీధు మద్యము,
1483,3.1,स्नेह-,स्नेह,స్నేహ,
1484,3.2,श्लेष्म-,श्लेष्मन्,శ్లేష్మ,
1485,3.3,विकार-,विकार(वि_कॄ1;घञ्;तुदादिः),వికారములను,
1486,3.4,हा,हन्{पुं;1;एक},హరించును,
1487,4.1,मेदः-,मेदस्,మేదస్సు,
1488,4.2,शोफ-,शोफ,"శోఫ, వాపు",
1489,4.3,उदर-,उदर,ఉదర,
1490,4.4,अर्शः-,अर्शस्,"అర్శస్సు,మొలలు",
1491,4.5,घ्नः,घ्न{पुं;1;एक},హరించును,
1492,5.1,(च),च{अव्य},మరియు,
1493,6.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1494,7.1,.,-,,
1495,1.1,तत्र,तत्र{अव्य},అక్కడ,
1496,2.1,पक्व-,पक्व(पच्1;क्त;भ्वादिः),కాచిన,
1497,2.2,रसः,रस{पुं;1;एक},చెఱుకు రసము(తో చేసిన శీధు మద్యము),
1498,3.1,वरः,वर{पुं;1;एक},శ్రేష్ఠము,
1499,4.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1500,5.1,.,-,,
1501,1.1,छेदी,छेदि{पुं;1;एक},ఛేది,
1502,2.1,मधु-,मधु,మధు(తేనెతో చేసిన),
1503,2.2,आसवः,आसव{पुं;1;एक},ఆసవము,
1504,3.1,तीक्ष्णः,तीक्ष्ण{पुं;1;एक},తీక్ష్ణము,
1505,4.1,मेह-,मेह,మేహము,
1506,4.2,पीनस-,पीनस,పీనసము,
1507,4.3,कास-,कास,దగ్గును,
1508,4.4,जित्,जित्{पुं;1;एक},జయించును,
1509,5.1,(च),च{अव्य},మరియు,
1510,6.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1511,7.1,.,-,,
1512,1.1,रक्त-,रक्त,రక్త,
1513,1.2,पित्त-,पित्त,పిత్తము,
1514,1.3,कफ-,कफ,కఫము,
1515,1.4,उत्क्लेदि,उत्क्लेदिन्{नपुं;1;एक},క్లేద కారకము,
1516,10.1,पाण्डु-,पाण्डु,పాండు ,
1517,10.2,दृक्-,दृश्,"దృష్ఠి, చూపు",
1518,10.3,कृमि-,कृमि,కృమి,
1519,10.4,नाशनम्,नाशन{नपुं;1;एक},నశింపజేయును,
1520,11.1,(च),च{अव्य},మరియు,
1521,12.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1522,13.1,.,-,,
1523,2.1,शुक्तम्,शुक्त{नपुं;1;एक},శుక్తం(పులిసిన కల్లు),
1524,3.1,वात-,वात(वा1;क्त;अदादिः),వాత,
1525,3.2,अनुलोमनम्,अनुलोमन{नपुं;1;एक},అనులోమనము,
1526,4.1,भृश-,भृश,అత్యంత,
1527,4.2,उष्ण-,उष्ण,ఉష్ణము,
1528,4.3,तीक्ष्ण-,तीक्ष्ण,తీక్ష్ణము,
1529,4.4,रूक्ष-,रूक्ष,రూక్షము,
1530,4.5,अम्लम्,अम्ल{नपुं;1;एक},పులుపు,
1531,5.1,हृद्यम्,हृद्य{नपुं;1;एक},హృద్యము,
1532,6.1,रुचि-,रुचि,రుచిని  ,
1533,6.2,करम्,कर{नपुं;1;एक},కలిగించును,
1534,7.1,सरम्,सर{नपुं;1;एक},సరం,
1535,8.1,दीपनम्,दीपन{नपुं;1;एक(दीप्1;ल्युट्;दिवादिः)},అగ్ని ని పెంచును,
1536,9.1,शिशिर-,शिशिर,శీతల ,
1537,9.2,स्पर्शम्,स्पर्श{नपुं;1;एक},స్పర్శ,
1538,1.1,गुड-,गुड,బెల్లము,
1539,1.2,इक्षु-,इक्षु,చెరుకు,
1540,1.3,मद्य-,मद्य,మద్యము,
1541,1.4,मार्द्वीक-,मार्द्वीक,మార్ద్వీకముల,
1542,1.5,शुक्तम्,शुक्त{नपुं;1;एक},శుక్తం(పులిసిన కల్లు),
1543,2.1,लघु,लघु{नपुं;1;एक},లఘువు,
1544,3.1,यथा-,यथा,,
1545,3.2,उत्तरम्,उत्तरम्{अव्य्},,
1546,4.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1547,5.1,.,-,,
1548,1.1,कन्द-,कन्द,గడ్దలు,
1549,1.2,मूल-,मूल,వేళ్ళు,
1550,1.3,फल-,फल,పండ్లు,
1551,1.4,आद्यम्,आद्य{नपुं;2;एक},మొదలగువాని శుక్తము,
1552,2.1,च,च{अव्य},మరియు,
1553,3.1,तद्वत्,तद्{अव्य;वत्},అదే విధముగా(వాని వలెనే),
1554,4.1,विद्यात्,विद्1{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः},(గుణములు)తెలుసుకోవాలి,
1555,5.1,तद्-,तद्,"అక్కడ,అప్పుడు",
1556,5.2,आसुतम्,आसुत{नपुं;2;एक},శుక్తం ,
1557,6.1,.,-,,
1558,1.1,शाण्डाकी,शाण्डाकी{स्त्री;1;एक},శాండాకీ,
1559,10.1,.,-,,
1560,2.1,च,च{अव्य},మరియు,
1561,3.1,आसुतम्,आसुत{नपुं;1;एक},శుక్తం,
1562,4.1,च,च{अव्य},మరియు,
1563,5.1,अन्यत्,अन्य{सर्वनाम;नपुं;1;एक},మరలా,
1564,6.1,काल-,काल,కాల విశేషము వలన,
1565,6.2,अम्लम्,अम्ल{नपुं;1;एक},పులిసిన,
1566,7.1,रोचनम्,रोचन{नपुं;1;एक(रुच्1;ल्युट्;भ्वादिः)},రుచిని కలిగించును,
1567,8.1,लघु,लघु{नपुं;1;एक},లఘువు,
1568,9.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1569,1.1,धान्य-,धान्य,ధాన్య,
1570,1.2,अम्लम्,अम्ल{नपुं;1;एक},అమ్లం,
1571,10.1,शस्तम्,शस्त{नपुं;1;एक(शस्1;क्त;भ्वादिः)},"మంచిది,హితకరము",
1572,11.1,आस्थापने,आस्थापन{नपुं;7;एक},ఆస్థాపన వస్తిలో,
1573,12.1,हृद्यम्,हृद्य{नपुं;1;एक},హృద్యము,
1574,13.1,लघु,लघु{नपुं;1;एक},లఘువు,
1575,14.1,वात-,वात(वा1;क्त;अदादिः),వాతము,
1576,14.2,कफ-,कफ,కఫమును ,
1577,14.3,अपहम्,अपह{नपुं;1;एक},నశింపజేయును,
1578,15.1,(च),च{अव्य},మరియు,
1579,16.1,(भवति),भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},ఔతుంది,
1580,17.1,.,-,,
1581,2.1,भेदि,भेदिन्{नपुं;1;एक},భేధి,
1582,3.1,तीक्ष्ण-,तीक्ष्ण,తీక్ష్ణము,
1583,3.2,उष्णम्,उष्ण{नपुं;1;एक},ఉష్ణము,
1584,4.1,पित्त-,पित्त,పిత్తమును,
1585,4.2,कृत्,कृत्{पुं;1;एक},కలిగించును,
1586,5.1,स्पर्श-,स्पर्श,తాకుటకు,
1587,5.2,शीतलम्,शीतल{नपुं;1;एक},చల్లగనుండును,
1588,6.1,श्रम-,श्रम,శ్రమ,
1589,6.2,क्लम-,क्लम,నిస్సత్తువను,
1590,6.3,हरम्,हर{नपुं;1;एक},హరించును,
1591,7.1,रुच्यम्,रुच्य{नपुं;1;एक},రుచిని పుట్టించును,
